UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
,,2022-01-03T10:45:26.000Z,,,🤣,,,,[],https://twitter.com/pawsgyuwon/status/1477954248465731584
,,2022-01-03T10:44:36.000Z,,,,,,,[],https://twitter.com/forexoteen/status/1477954037941096448
,,2022-01-03T10:43:43.000Z,,,📌,,,,['https://pbs.twimg.com/profile_images/1608494791251353605/sa0qLIyh_mini.jpg'],https://twitter.com/organic_carat/status/1477953814741225472
,,2022-01-03T10:43:16.000Z,,,🥤 🔥,,,,['https://pbs.twimg.com/media/FIK92zXUUAAVjaU.jpg'],https://twitter.com/lunaandhelios/status/1477953703617257475
,,2022-01-03T10:43:14.000Z,,,,,,,"['https://pbs.twimg.com/media/FIK_DE0VQAA1iTf?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIK_DE0UUAEv2aQ?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIK_DE1UUAAnxS_?format=jpg&name=360x360']",https://twitter.com/AHLUVWOO/status/1477953694549172224
,,2022-01-03T10:43:11.000Z,,,,,,,[],https://twitter.com/yourraima/status/1477953682528296961
,,2022-01-03T10:42:46.000Z,,"Replying to 
@spencerfrmicrly
how the fuck are you gonna put pepsi 3 tiers above cocacola, they are the same ass drink 
1",😭,1,,,[],https://twitter.com/miserabilia/status/1477953576110477313
N延液,@PONKANSSS,2022-01-03T10:42:00.000Z,"N延液
@PONKANSSS
·
3 Jan 2022","Coca cola okay

BENEDIX WITH AN X",😋,,,,[],https://twitter.com/PONKANSSS/status/1477953382388482048
clrss,@ursvtmare_,2022-01-03T10:40:00.000Z,"clrss
@ursvtmare_
·
3 Jan 2022","@CocaCola
, hear me out okay?
The following media includes potentially sensitive content. Change settings
View
1
1",,1,,1,[],https://twitter.com/ursvtmare_/status/1477952880225112065
rere,@dkavinn,2022-01-03T10:39:10.000Z,"rere
@dkavinn
·
3 Jan 2022","coca cola should be say thank you to woozi
1",,,,1,[],https://twitter.com/dkavinn/status/1477952669268336642
Unknown Comrade,@unknown_comrade,2022-01-03T10:38:36.000Z,"Unknown Comrade
@unknown_comrade
·
3 Jan 2022","Replying to 
@Nkinki_
Wait wait wait I thought coca cola brand you order it from SGOD
1",,1,,,[],https://twitter.com/unknown_comrade/status/1477952528914567169
ris,@hosh1mp,2022-01-03T10:37:05.000Z,"ris
@hosh1mp
·
3 Jan 2022","i will not be surprised if coca cola chooses woozi as their endorser 
1",😂,,,1,[],https://twitter.com/hosh1mp/status/1477952147568226308
99.99% gelo MET THE ROSE; malalang pcd|,@bobowaya,2022-01-03T10:36:28.000Z,"99.99% gelo MET THE ROSE; malalang pcd|
@bobowaya
·
3 Jan 2022","[] hire SEVENTEEN, 
@CocaCola
tracy
@tinkswonu
·
3 Jan 2022
zero cola is trending #1 in korea ",🥀 🌱 💎 💎 🐱 😭,,,,"['https://pbs.twimg.com/profile_images/1329651453607038976/XUTaeSXS_mini.jpg', 'https://pbs.twimg.com/media/FIKz2efVkAAx1zR?format=jpg&name=small']",https://twitter.com/bobowaya/status/1477951993713143812
莉雅,@jadebraceIet,2022-01-03T10:35:56.000Z,"莉雅
@jadebraceIet
·
3 Jan 2022",,🧧,,,,"['https://pbs.twimg.com/media/FIK9YV2UcAE6Ut7?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIK9YV6UYAQtU4w?format=jpg&name=360x360']",https://twitter.com/jadebraceIet/status/1477951859306348552
,,2022-01-03T10:35:21.000Z,,,🖤,,,,[],https://twitter.com/ikigyuai/status/1477951708945088516
,,2022-01-03T10:35:20.000Z,,,🙏,,,,['https://pbs.twimg.com/media/FIK9Pj5VQAYTSd5?format=jpg&name=small'],https://twitter.com/bindaetteokyeom/status/1477951705375408128
,,2022-01-03T10:35:18.000Z,,,😍 🥰,,,,"['https://pbs.twimg.com/media/FIK9OqgagAkPEDr?format=jpg&name=small', 'https://pbs.twimg.com/media/FIK9PDHaUAExnyR?format=jpg&name=360x360']",https://twitter.com/YourAstroGirl_/status/1477951699683790848
,,2022-01-03T10:35:12.000Z,,,😢 🤌 🤌 🤌,,,,[],https://twitter.com/ICareWoozi/status/1477951671066316804
,,2022-01-03T10:34:03.000Z,,,😷,,,,[],https://twitter.com/carboncompanies/status/1477951382401392646
,,2022-01-03T10:33:48.000Z,,,,,,,['https://pbs.twimg.com/media/FIK85BXVEAE-H_M?format=png&name=360x360'],https://twitter.com/vvaterbear_/status/1477951320833232897
,,2022-01-03T10:33:45.000Z,,,,,,,"['https://pbs.twimg.com/profile_images/1613554225749061636/UsRiGP_s_mini.jpg', 'https://pbs.twimg.com/media/FIKqVi3VQAIeqWQ?format=jpg&name=small']",https://twitter.com/addrice_/status/1477951309915430912
,,2022-01-03T10:33:34.000Z,,,,,,,['https://pbs.twimg.com/profile_images/1618018481223634944/jEslDj4h_mini.jpg'],https://twitter.com/momo_streams/status/1477951260468957189
,,2022-01-03T10:33:07.000Z,,,,,,,[],https://twitter.com/commoncents42/status/1477951149131116554
,,2022-01-03T10:32:47.000Z,,,,,,,[],https://twitter.com/omandprem/status/1477951063592476676
,,2022-01-03T10:32:19.000Z,,,👍 👍 😢,,,,['https://pbs.twimg.com/media/FIK8iDSWYAI5oYz?format=jpg&name=small'],https://twitter.com/Ghetto_0151/status/1477950945694736384
,,2022-01-03T10:32:13.000Z,," u guys should think abt my new idea
1",🤩,,,1,[],https://twitter.com/creqmiaa/status/1477950921313161217
nanas⑰,@toourkidult,2022-01-03T10:32:02.000Z,"nanas⑰
@toourkidult
·
3 Jan 2022","woozi coke zero BA lets gooo 
@CocaCola
 @CocaColaZero
제닌 ia bcs uni
@kmgyuahae
·
3 Jan 2022
be honest, was ruby inspired by you?
Show this thread",🥂 ☀,,,,"['https://pbs.twimg.com/profile_images/1558412685561462784/6k2q5P1o_mini.jpg', 'https://pbs.twimg.com/media/FIKtZoTVIAABAZB?format=jpg&name=small']",https://twitter.com/toourkidult/status/1477950875553316864
Blueism,@Blu3xism,2022-01-03T10:31:35.000Z,"Blueism
@Blu3xism
·
3 Jan 2022","Coca cola

hurts but tastes so good sometimes",💙,,,,[],https://twitter.com/Blu3xism/status/1477950762688737281
cryptoinvest OMI/VEVE,@cryptoinvest32,2022-01-03T10:31:16.000Z,"cryptoinvest OMI/VEVE
@cryptoinvest32
·
3 Jan 2022","Get out of debt :)
1",⭕ 🚀,,,1,[],https://twitter.com/cryptoinvest32/status/1477950682128949250
nai.,@dadducoupseuu,2022-01-03T10:31:01.000Z,"nai.
@dadducoupseuu
·
3 Jan 2022",I GUESS IT'S TIME TO HAVE WOOZI AS YOUR NEW COKE AMBASSADOR COCA COLA,,,,,[],https://twitter.com/dadducoupseuu/status/1477950619075813378
aday,@gyutome,2022-01-03T10:29:55.000Z,"aday
@gyutome
·
3 Jan 2022",omg my friend made a ruby x coca cola ads vid,🖤 😭 😭 😭 🔥 🔥 🔥,,,,[],https://twitter.com/gyutome/status/1477950343593877512
☆! Free 7oona,@lgbtbyul,2022-01-03T10:28:36.000Z,"☆! Free 7oona
@lgbtbyul
·
3 Jan 2022","her hair is most likely a dark red or a reddish brown like coca cola yk
MOONBYUL INTERNATIONAL
@MOONBYULINTL
·
3 Jan 2022
[] FANCAFE 
 
Moonbyul on Fancafe: 

""What colour will I choose tomorrow?ㅎㅎ
Make a guess ding dong daeng dong rocket scientist~~ ",☕ 🎵 🎵 🌙,,,,"['https://pbs.twimg.com/profile_images/1604883531808882689/RnfxPyel_mini.png', 'https://pbs.twimg.com/media/FIHcHs3WQAIMgma?format=jpg&name=small']",https://twitter.com/lgbtbyul/status/1477950010721513472
,,2022-01-03T10:28:12.000Z,,,,,,,[],https://twitter.com/gyuhoonist/status/1477949913258287105
,,2022-01-03T10:28:10.000Z,,,,,,,['https://pbs.twimg.com/tweet_video_thumb/FIK7mSzXIAEQmPQ.jpg'],https://twitter.com/stillwithbyul/status/1477949901187207168
,,2022-01-03T10:27:47.000Z,,,😭 😭 😭,,,,[],https://twitter.com/shinchanchue/status/1477949806047760385
,,2022-01-03T10:27:23.000Z,,,,,,,[],https://twitter.com/vobouji/status/1477949707368353793
,,2022-01-03T10:26:44.000Z,,,🎁 💀 ☕ 🎵 🎵 🌙,,,,"['https://pbs.twimg.com/profile_images/1604883531808882689/RnfxPyel_mini.png', 'https://pbs.twimg.com/media/FIHcHs3WQAIMgma?format=jpg&name=small']",https://twitter.com/KIWIBYULIE/status/1477949544021196801
,,2022-01-03T10:26:38.000Z,,,,,,,[],https://twitter.com/Horned_Kassiel/status/1477949517295243264
,,2022-01-03T10:25:35.000Z,,,,,,,[],https://twitter.com/vobouji/status/1477949251367804930
,,2022-01-03T10:25:07.000Z,,,,,,,[],https://twitter.com/caramelskingyu/status/1477949136527708160
,,2022-01-03T10:24:48.000Z,,,🧸 🌙 🎉 😂 😂,,,,[],https://twitter.com/momaur_/status/1477949055418310658
,,2022-01-03T10:23:14.000Z,,,,,,,[],https://twitter.com/underwvrldy/status/1477948662424633345
,,2022-01-03T10:22:54.000Z,,,,,,,['https://pbs.twimg.com/media/FIK6ZJrVgAMw5xG?format=jpg&name=small'],https://twitter.com/wonwoosos/status/1477948575565119490
,,2022-01-03T10:21:20.000Z,,,😂,,,,"['https://pbs.twimg.com/profile_images/1368811971206807553/WCs5ZFwB_mini.jpg', 'https://pbs.twimg.com/media/FIKuLHDUYAEawrW?format=jpg&name=small']",https://twitter.com/xuchwechoijeon_/status/1477948183930048512
,,2022-01-03T10:21:02.000Z,,,,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1477948054955126784/pu/img/iJAcKz-IkhGYZC_e.jpg'],https://twitter.com/mwshiteru/status/1477948108197687297
,,2022-01-03T10:20:22.000Z,,,,,,,[],https://twitter.com/wonwooist17/status/1477947940295438337
nanaspacee,@nanaspaceeee,2022-01-03T10:19:58.000Z,"nanaspacee
@nanaspaceeee
·
3 Jan 2022","I swear we need woozi as 
@CocaCola
 ambassador!!!!!!",,,,,[],https://twitter.com/nanaspaceeee/status/1477947841305661445
a (ɔ ˘з(◝‿◜ఇ),@mistehri,2022-01-03T10:19:44.000Z,"a (ɔ ˘з(◝‿◜ఇ)
@mistehri
·
3 Jan 2022","It's only a matter of time before Coca Cola sponsors Woozi.
1
12",,,1,12,[],https://twitter.com/mistehri/status/1477947781134249984
v,@wonwoosos,2022-01-03T10:19:39.000Z,"v
@wonwoosos
·
3 Jan 2022","pls sponsor him 
@CocaCola
세븐틴(SEVENTEEN)
@pledis_17
·
3 Jan 2022
WOOZI 'Ruby' Official MV  

 https://youtu.be/oV_2853N4n4

#WOOZI #우지
#Ruby #루비
1",▶,1,,,"['https://pbs.twimg.com/profile_images/1613551445609152515/9lxreJr3_mini.jpg', 'https://pbs.twimg.com/media/FIKNL9gaUAUv8vo?format=jpg&name=small']",https://twitter.com/wonwoosos/status/1477947758862811142
noellie ia,@DINOdaCUTIE,2022-01-03T10:19:31.000Z,"noellie ia
@DINOdaCUTIE
·
3 Jan 2022","@CocaCola
 
this man loves coke so much that he added it to his 1st single
세븐틴(SEVENTEEN)
@pledis_17
·
3 Jan 2022
WOOZI 'Ruby' Official MV  

 https://youtu.be/oV_2853N4n4

#WOOZI #우지
#Ruby #루비",📚 ▶,,,,"['https://pbs.twimg.com/profile_images/1613551445609152515/9lxreJr3_mini.jpg', 'https://pbs.twimg.com/media/FIKNL9gaUAUv8vo?format=jpg&name=small']",https://twitter.com/DINOdaCUTIE/status/1477947725916229632
,,2022-01-03T10:19:03.000Z,,,,,,,[],https://twitter.com/netheravon90/status/1477947607032819717
,,2022-01-03T10:18:21.000Z,,,🍓,,,,[],https://twitter.com/svtlilac/status/1477947431111245824
,,2022-01-03T10:17:55.000Z,,,⭕ ⭕ 🚀 ✨ 🥂,,,,[],https://twitter.com/Nikita13871551/status/1477947321677762560
,,2022-01-03T10:16:44.000Z,,,🥤 😔,,,,[],https://twitter.com/thegreyleeknow/status/1477947024452423680
,,2022-01-03T10:16:42.000Z,,,🌻 📚 ☀,,,,"['https://pbs.twimg.com/profile_images/1558412685561462784/6k2q5P1o_mini.jpg', 'https://pbs.twimg.com/media/FIKtZoTVIAABAZB?format=jpg&name=small']",https://twitter.com/jeonghaninamoo/status/1477947015602765824
,,2022-01-03T10:15:54.000Z,,,💜,,,,"['https://pbs.twimg.com/profile_images/1564549654280151040/j0FDS9iD_mini.png', 'https://pbs.twimg.com/media/FIKqjpvUYAAKFkw?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIKqlkpVUAIZVb5?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIKqmcGUUAAVRGr?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIKqnhvVkAEe7sF?format=png&name=360x360']",https://twitter.com/loyalsadalawa/status/1477946815584804870
,,2022-01-03T10:14:55.000Z,,,,,,,[],https://twitter.com/Maytechummia/status/1477946566791114759
,,2022-01-03T10:14:38.000Z,,,,,,,[],https://twitter.com/YeeLong93/status/1477946497530413060
,,2022-01-03T10:14:16.000Z,,,,,,,[],https://twitter.com/alya_bang/status/1477946403787792391
,,2022-01-03T10:14:09.000Z,,,,,,,['https://pbs.twimg.com/media/FIK4ZWYVcAAw4WQ?format=jpg&name=small'],https://twitter.com/creqmiaa/status/1477946375505530880
,,2022-01-03T10:13:40.000Z,,,👓,,,,[],https://twitter.com/wonwooslenses/status/1477946255862951936
,,2022-01-03T10:12:46.000Z,,,,,,,[],https://twitter.com/uwuahae/status/1477946028439621632
,,2022-01-03T10:11:41.000Z,,,🌹 🤣,,,,[],https://twitter.com/TheIreneR/status/1477945756791320576
,,2022-01-03T10:11:33.000Z,,,,,,,[],https://twitter.com/yb34/status/1477945720183443456
,,2022-01-03T10:11:12.000Z,,,,,,,[],https://twitter.com/lilturtlerabbit/status/1477945631289212930
,,2022-01-03T10:09:51.000Z,,,🐶 🤭 🤭 📈 📈 📈 📈 📈 📈 📈 📈 📈 📈 📈 📈 📈 📈 📈,,,,['https://pbs.twimg.com/profile_images/1522964473673252864/DGE4lLvn_mini.jpg'],https://twitter.com/gyrnghy/status/1477945295090569222
,,2022-01-03T10:08:50.000Z,,,,,,,['https://pbs.twimg.com/profile_images/1599723074043379713/jmaMhBjm_mini.jpg'],https://twitter.com/hamzzi_moon/status/1477945039489695746
,,2022-01-03T10:08:11.000Z,,,,,,,[],https://twitter.com/Preshen007/status/1477944872791429122
17 캐럿 Noona PH,@17caratnoonaph,2022-01-03T10:08:06.000Z,"17 캐럿 Noona PH
@17caratnoonaph
·
3 Jan 2022","Can someone pass a Coke Zero to Woozi to calm down??? 
@CokeZero
 @CocaCola
 @CocaColaPH
WOOZI MIXTAPE RELEASE 
#우지_믹스테잎_루비_6시 
#WOOZI_Ruby_6PM
#세븐틴 #우지 
@pledis_17
4
3",,,4,3,['https://pbs.twimg.com/ext_tw_video_thumb/1477944816793120771/pu/img/2wREByK8sQq6kKFx.jpg'],https://twitter.com/17caratnoonaph/status/1477944852637630464
Jenny Labutap,@JennyLabutap_,2022-01-03T10:07:44.000Z,"Jenny Labutap
@JennyLabutap_
·
3 Jan 2022","Replying to 
@thecityroamer_
Great campaign coca cola",,,,,[],https://twitter.com/JennyLabutap_/status/1477944759104974848
jenny,@huggingyu,2022-01-03T10:07:40.000Z,"jenny
@huggingyu
·
3 Jan 2022",the coca cola company better thank woozi,🌙 🌤,,,,[],https://twitter.com/huggingyu/status/1477944743090954244
Second Wind,@kyeomskyeommie,2022-01-03T10:05:50.000Z,"Second Wind
@kyeomskyeommie
·
3 Jan 2022","Can someone pass a coke zero to Woozi?! 
@CokeZero
 @CocaCola
 #CokeZero

WOOZI MIXTAPE RELEASE 
#우지_믹스테잎_루비_6시 
#WOOZI_Ruby_6PM
#세븐틴 #우지 
@pledis_17",🥰,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1477944251153408003/pu/img/OuxxIqEIX4KB0M9k.jpg'],https://twitter.com/kyeomskyeommie/status/1477944283596427265
Belle,@siop_hao,2022-01-03T10:04:43.000Z,"Belle
@siop_hao
·
3 Jan 2022",,🌾 🔥 ❤,,,,[],https://twitter.com/siop_hao/status/1477943999977902080
,,2022-01-03T10:04:27.000Z,,,🥝,,,,[],https://twitter.com/justaashir/status/1477943933443399688
,,2022-01-03T10:04:19.000Z,,,,,,,"['https://pbs.twimg.com/profile_images/1610315707920814080/uf8WbDRC_mini.jpg', 'https://pbs.twimg.com/media/FIK1omgVEAEr9EP?format=jpg&name=small']",https://twitter.com/cosmiclattebe/status/1477943901554032646
,,2022-01-03T10:03:55.000Z,,,,,,,[],https://twitter.com/Spong_leDumbass/status/1477943800651681792
,,2022-01-03T10:03:25.000Z,,,,,,,[],https://twitter.com/mingyuwonwooo/status/1477943675854671874
,,2022-01-03T10:03:22.000Z,,,🫧 😉,,,,[],https://twitter.com/dinotterly/status/1477943660209586176
,,2022-01-03T10:03:14.000Z,,,💜 📈 📈 📈,,,,"['https://pbs.twimg.com/profile_images/1441648945122320390/Ko0U_uah_mini.jpg', 'https://pbs.twimg.com/media/FIK07TBVUAAIFJw?format=jpg&name=small', 'https://pbs.twimg.com/media/FIK07eOVcAE3h-e?format=jpg&name=360x360']",https://twitter.com/yhsnwseu/status/1477943630090309634
,,2022-01-03T10:02:27.000Z,,,📚,,,,['https://pbs.twimg.com/media/FIK1tx1UcAAky8D?format=jpg&name=small'],https://twitter.com/jenozzen/status/1477943430613401605
,,2022-01-03T10:02:06.000Z,,,,,,,['https://pbs.twimg.com/media/FIK1omgVEAEr9EP?format=jpg&name=small'],https://twitter.com/cosmiclattebe/status/1477943341052403714
,,2022-01-03T10:01:55.000Z,,,,,,,['https://pbs.twimg.com/media/FIK1l45VEAAcjO9?format=jpg&name=small'],https://twitter.com/shalalarun/status/1477943295875510273
,,2022-01-03T10:01:39.000Z,,,☀,,,,"['https://pbs.twimg.com/profile_images/1558412685561462784/6k2q5P1o_mini.jpg', 'https://pbs.twimg.com/media/FIKtZoTVIAABAZB?format=jpg&name=small']",https://twitter.com/YourFUTUREkhyle/status/1477943230914187265
,,2022-01-03T10:01:36.000Z,,,,,,,[],https://twitter.com/hamzzi_moon/status/1477943216703823874
,,2022-01-03T10:00:55.000Z,,,🥕 🏘,,,,[],https://twitter.com/carrothouse17/status/1477943046838755329
,,2022-01-03T10:00:06.000Z,,3,,,,3,['https://pbs.twimg.com/media/FIK1LgFWYAAHREq?format=jpg&name=900x900'],https://twitter.com/AceMcClutch/status/1477942839531261954
NandocaBot,@NandocaBot,2022-01-03T10:00:01.000Z,"NandocaBot
@NandocaBot
·
3 Jan 2022","Halloumi & Dip followed by Rainbow Bowl (Plain...ish Spice) with Coleslaw and Spicy Rice and Bottomless Coca-Cola to drink. Then, how about Chocolate Gelado for dessert? #Nandos",,,,,[],https://twitter.com/NandocaBot/status/1477942818781941764
ً ⨟ fan account,@jeonminseok_17,2022-01-03T10:00:01.000Z,"ً ⨟ fan account
@jeonminseok_17
·
3 Jan 2022",woozi just gave coca cola a free promotion hahahaha,⛅,,,,[],https://twitter.com/jeonminseok_17/status/1477942818673131525
closed,@caratnacarot,2022-01-03T10:00:00.000Z,"closed
@caratnacarot
·
3 Jan 2022",GUYS BAKA YUNG RUBY COCA COLA TALAGA WAG TAYONG UMASA SA “BABY GIRL YOU’RE MAKING ME A BEAUTIFUL JEWEL”,,,,,[],https://twitter.com/caratnacarot/status/1477942815606784001
,@featdno,2022-01-03T09:59:33.000Z,"@featdno
·
3 Jan 2022","Carats getting horknee because ruby is a hot rockstar song but what if woozi said he's inspiration was the coca-cola he's drinking whenever he had 10x divorces
44
174",,,44,174,[],https://twitter.com/featdno/status/1477942701115207683
canaur,@nilagangdino,2022-01-03T09:59:09.000Z,"canaur
@nilagangdino
·
3 Jan 2022","Imagine if Woozi will be the brand ambassador of Coca-Cola Korea and the commercial goes ""sheesh, this is red too"" then taste the feeling 
3
7",🎶,,3,7,[],https://twitter.com/nilagangdino/status/1477942600585793537
Lone Palm Studios,@LonePalmStudios,2022-01-03T09:59:03.000Z,"Lone Palm Studios
@LonePalmStudios
·
3 Jan 2022","New artwork for sale! - ""Coca Cola Rainbow"" - https://fineartamerica.com/featured/coca-cola-rainbow-john-stephens.html… 
@fineartamerica",,,,,['https://pbs.twimg.com/media/FIK08SoWUAEwzLf?format=jpg&name=small'],https://twitter.com/LonePalmStudios/status/1477942576590299140
,,2022-01-03T09:58:55.000Z,,,👓,,,,[],https://twitter.com/wonwooslenses/status/1477942544013017088
,,2022-01-03T09:58:39.000Z,,,,,,,['https://pbs.twimg.com/media/FIK02CqVQAAYo8n?format=jpg&name=small'],https://twitter.com/hamzzi_moon/status/1477942476002369537
,,2022-01-03T09:58:35.000Z,,,,,,,['https://pbs.twimg.com/media/FIK0uqrXsAEgtBf?format=png&name=small'],https://twitter.com/bluesonofspeke/status/1477942457811808257
,,2022-01-03T09:57:42.000Z,,,,,,,[],https://twitter.com/milkwongyoo/status/1477942236822179842
,,2022-01-03T09:56:52.000Z,,,☁ 📌,,,,['https://pbs.twimg.com/profile_images/1608494791251353605/sa0qLIyh_mini.jpg'],https://twitter.com/hosh1ch33ks__/status/1477942024812650497
,,2022-01-03T09:56:50.000Z,,,,,,,['https://pbs.twimg.com/media/FIK0bscXMAAk_UR?format=jpg&name=small'],https://twitter.com/LonePalmStudios/status/1477942016998785029
,,2022-01-03T09:56:17.000Z,,,,,,,['https://pbs.twimg.com/media/FIK0TpqXwAAp-X9?format=jpg&name=small'],https://twitter.com/LonePalmStudios/status/1477941878473568265
,,2022-01-03T09:56:04.000Z,,,,,,,['https://pbs.twimg.com/media/FIK0QgPVQAAvPNc?format=jpg&name=small'],https://twitter.com/seokminize/status/1477941826103709698
,,2022-01-03T09:55:22.000Z,,,❣ 💎,,,,[],https://twitter.com/Oleeya_13/status/1477941650114576385
,,2022-01-03T09:55:00.000Z,,,,,,,[],https://twitter.com/banannacarrot/status/1477941554790555651
,,2022-01-03T09:54:51.000Z,,,,,,,[],https://twitter.com/rainshuamb/status/1477941520313434112
,,2022-01-03T09:54:06.000Z,,,😨,,,,[],https://twitter.com/carboncompanies/status/1477941329422274560
,,2022-01-03T09:53:57.000Z,,,,,,,['https://pbs.twimg.com/media/FIKzw0RVQAE2l8O?format=jpg&name=small'],https://twitter.com/DksWife17/status/1477941292504354816
Kim Jaejoong,@DBSKJae86_,2022-01-03T09:53:48.000Z,"Kim Jaejoong
@DBSKJae86_
·
3 Jan 2022","phobia of coke, because once, he was entering a coca cola drinking contest and he fainted after drinking cola.",,,,,[],https://twitter.com/DBSKJae86_/status/1477941255422509060
Lone Palm Studios,@LonePalmStudios,2022-01-03T09:52:49.000Z,"Lone Palm Studios
@LonePalmStudios
·
3 Jan 2022","New artwork for sale! - ""Cinnamon Coca Cola"" - https://fineartamerica.com/featured/cinnamon-coca-cola-john-stephens.html… 
@fineartamerica",,,,,['https://pbs.twimg.com/media/FIKzg98WQAUUJzz?format=jpg&name=small'],https://twitter.com/LonePalmStudios/status/1477941008147136514
mm,@dieilex,2022-01-03T09:52:25.000Z,"mm
@dieilex
·
3 Jan 2022","Hi 
@CocaCola
 can you pass woozi of 
@pledis_17
 a coke zero?
4",,,4,,['https://pbs.twimg.com/media/FIKzaz4VEAEZZnn?format=jpg&name=small'],https://twitter.com/dieilex/status/1477940906590306304
junhui’s ubebe| pcd is kicking,@96HU1,2022-01-03T09:52:03.000Z,"junhui’s ubebe| pcd is kicking
@96HU1
·
3 Jan 2022","Replying to 
@ujiphoriac
 and 
@CocaCola
I mean… svt might get sponsored for this more storage of cola for ji to calm down
1
1",🥹 🤔,1,,1,[],https://twitter.com/96HU1/status/1477940814609547266
Chasquis,@furlingham,2022-01-03T09:51:18.000Z,"Chasquis
@furlingham
·
3 Jan 2022","Hey 
@CocaCola
! Please stop and think, there are no health benefits, no real refreshment, in fact nothing of any use to anybody about any of your products. Sweeteners, plastics, colourings, not good is it?
2",,,,2,[],https://twitter.com/furlingham/status/1477940626750676994
,@whocareabtname,2022-01-03T09:50:56.000Z,"@whocareabtname
·
3 Jan 2022",,🐸,,,,['https://pbs.twimg.com/media/FIKzE7oUYAg9Tyq?format=jpg&name=small'],https://twitter.com/whocareabtname/status/1477940531757862913
,,2022-01-03T09:50:42.000Z,,,,,,,[],https://twitter.com/KulpG/status/1477940476212822023
,,2022-01-03T09:50:35.000Z,,,🌏 🥂 🔥 💋 🎸 🎨 💚 💙 👥 🕷 🕸 🌐 💎 💋 💋 💋,,,,['https://pbs.twimg.com/tweet_video_thumb/FIKy-oMUYAEJ4MD.jpg'],https://twitter.com/svtbtsmoo1/status/1477940446240260097
,,2022-01-03T09:49:57.000Z,,,,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1477940149703032833/pu/img/JpFjAfzxfVbPlkFI.jpg'],https://twitter.com/UnlimitedRobots/status/1477940284826730496
,,2022-01-03T09:48:23.000Z,,,🌙 🤣,,,,[],https://twitter.com/abcawoot/status/1477939892659585029
,,2022-01-03T09:48:23.000Z,,,🌐 💎,,,,['https://pbs.twimg.com/media/FIKyf2WVUAA0PnK?format=jpg&name=small'],https://twitter.com/caratmom_1004/status/1477939889484165121
,,2022-01-03T09:47:14.000Z,,,💕,,,,[],https://twitter.com/4643hui/status/1477939600811184130
,,2022-01-03T09:46:30.000Z,,,,,,,[],https://twitter.com/wooziricecooker/status/1477939416974823424
,,2022-01-03T09:46:05.000Z,,,,,,,[],https://twitter.com/LuxurySkills/status/1477939313732198403
,,2022-01-03T09:45:21.000Z,,,,,,,[],https://twitter.com/thunderbolt319/status/1477939127765155843
,,2022-01-03T09:44:40.000Z,,,,,,,[],https://twitter.com/sollietude/status/1477938955685621762
,,2022-01-03T09:44:39.000Z,,,💋,,,,"['https://pbs.twimg.com/media/FIKxpH9VEAIEG_S?format=jpg&name=small', 'https://pbs.twimg.com/media/FIKxpS0VgAAg9im?format=jpg&name=small']",https://twitter.com/shushunara/status/1477938952942198784
,,2022-01-03T09:42:50.000Z,,,,,,,[],https://twitter.com/JIHOONSUNGED/status/1477938493737242626
,,2022-01-03T09:42:25.000Z,,,😴 💤 🐻 🐶 🐯,,,,['https://pbs.twimg.com/media/FIKxIV1VEAAmdsL?format=jpg&name=small'],https://twitter.com/_winniethebboo_/status/1477938387638124546
nika¹³ | hiatus,@kwiyeomss,2022-01-03T09:41:47.000Z,"nika¹³ | hiatus
@kwiyeomss
·
3 Jan 2022","Woozi: ""I think I'm out of my mind, pass me a coke zero to calm down"" 

Coca cola sales: 
27
78",📈 📈 📈 📈 📈 📈 📈 📈 📈 📈,,27,78,[],https://twitter.com/kwiyeomss/status/1477938229433221126
Luis Franco,@LuisFra61640466,2022-01-03T09:40:31.000Z,"Luis Franco
@LuisFra61640466
·
3 Jan 2022","Replying to 
@itstoribtw
You one man living nightmare not my type of all over and red hair as ice bottle of coca cola so a dios my friend meaning goodbyes",,,,,[],https://twitter.com/LuisFra61640466/status/1477937909827317761
woo ⑰ //fan account,@woosojujay,2022-01-03T09:40:29.000Z,"woo ⑰ //fan account
@woosojujay
·
3 Jan 2022","@CocaCola
 hello! Please support woozi RUBY! He love coca cola si much and he include coca cola in his first mixtape..
#WOOZI_RUBY",,,,,[],https://twitter.com/woosojujay/status/1477937902315356164
yen ⑰,@SHVAHOLIC,2022-01-03T09:40:08.000Z,"yen ⑰
@SHVAHOLIC
·
3 Jan 2022","@CocaCola
 how about a collab ",🤪,,,,['https://pbs.twimg.com/media/FIKwnEiaUAElXiF?format=jpg&name=small'],https://twitter.com/SHVAHOLIC/status/1477937815363403784
