Username,Tweet URL,Timestamp,Comments,Likes,Retweets,Quotes,emoji_sent,neg,neu,pos,compound,word_token
Sumtynnaztee1,https://twitter.com/Sumtynnaztee1/status/1535349442504642560,2022-06-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"soni,thank,rather,block,move"
Tridrakious,https://twitter.com/Tridrakious/status/1535339712747012097,2022-06-10,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"thing,episod,youtub,gamervis,excit,xbox,still,starfield"
Reptile359,https://twitter.com/Reptile359/status/1535336353654710273,2022-06-10,1,7,1,1,0.0,0.0,0.0,0.0,0.0,"eventu,time,come,mortalkombat,tekken,streetfight,smash,virtuafight,deadoral,injustic,soulcalibur,marvelvscapcom,killerinstinct,videogam,fightinggam,xbox,nintendo"
Sumtynnaztee1,https://twitter.com/Sumtynnaztee1/status/1535324201665503232,2022-06-10,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"soni,idea,tri,convey"
AntonioLeonPES,https://twitter.com/AntonioLeonPES/status/1535303698708054016,2022-06-10,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"estan,loco,lo,de"
Sumtynnaztee1,https://twitter.com/Sumtynnaztee1/status/1535296368310296576,2022-06-10,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"soni,never,never,even,need,ask"
Dyyrin,https://twitter.com/Dyyrin/status/1535290921503293449,2022-06-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"godofwar,alreadi,pc,hope,hit,u,day,godofwarragnarok,pc,releas,show,pc,commun,take,serious"
kaine5williams,https://twitter.com/kaine5williams/status/1535289687216119808,2022-06-10,0,14,0,1,0.0,0.0,0.0,0.0,0.0,"plug,lincoln"
flowmastr1x,https://twitter.com/flowmastr1x/status/1535288354828210176,2022-06-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"game,profil,googl,stadium,backbon,amp,nintendo"
Sumtynnaztee1,https://twitter.com/Sumtynnaztee1/status/1535283363447115776,2022-06-10,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"soni,obvious"
Sumtynnaztee1,https://twitter.com/Sumtynnaztee1/status/1535281167112384513,2022-06-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"contact,soni,voic,concern,directli,peopl,make,decis,least,could,contact,report,gamer,exactli,game,cost,make,opinion"
Sumtynnaztee1,https://twitter.com/Sumtynnaztee1/status/1535269724212236293,2022-06-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"frontlinegam,crazi,gamer,follow,year,seen,sign,soni,keep,card,close,vest,year,control,medium,access,littl,leak,game,shown,readi"
JefferyRivers_,https://twitter.com/JefferyRivers_/status/1535253127452147717,2022-06-10,2,0,0,0,0.0,0.0,0.0,0.0,0.0,"miniminigambl,glad,consist,point,whatev,opinion,anyth,relat,take,serious,matter,topic,opinion"
JefferyRivers_,https://twitter.com/JefferyRivers_/status/1535241918526984195,2022-06-10,6,22,0,0,0.0,0.0,0.0,0.0,0.0,"bro,xbox,pic,profil,pic,sorri,know,noth,say,come,ever,taken,serious"
dirtybird0025,https://twitter.com/dirtybird0025/status/1535239164320522240,2022-06-10,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"least,better,one,could,even,finish,one,bore"
GameTyrant,https://twitter.com/GameTyrant/status/1535230368713932803,2022-06-10,0,1,1,0,0.0,0.0,0.0,0.0,0.0,"flashback,teaser,unveil,return,classic,three,decad,ago,gamingnew,paulcuisset,pcgame,xbox,nintendoswitch"
GameTyrant,https://twitter.com/GameTyrant/status/1535215270398140417,2022-06-10,0,1,1,0,0.0,0.0,0.0,0.0,0.0,"bloober,team,unveil,seri,return,titl,layer,fear,releas,window,gamingnew,layersoffear,reveal,gameplay,blooberteam,ansharstudio,pcgame,xbox"
GameTyrant,https://twitter.com/GameTyrant/status/1535207718021124097,2022-06-10,1,2,0,0,0.0,0.0,0.0,0.0,0.0,"slay,beat,metal,hellsing,free,demo,metalhellsing,fp,freedemo,gamingnew,rhythmgam,pcgame,xbox,outsidersgam,funcom,metalhellsing"
Edbacca44,https://twitter.com/Edbacca44/status/1535154603917905920,2022-06-10,0,0,0,0,0.53,0.0,0.0,0.0,0.0,"operationsin,wearesinn,great,space,actual,kid,hour,made,go,bed,guess,call,father,son,bond,entertain,differ,space,thank"
ODellHarmonJr,https://twitter.com/ODellHarmonJr/status/1535121644833886208,2022-06-10,0,31,1,0,0.0,0.0,0.0,0.0,0.0,"also,year,ago,today,first,stumbl,work,nerv,convers,michaelpacht,grew,watch,gametrail"
sayha_later,https://twitter.com/sayha_later/status/1535121359097020417,2022-06-10,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"rosereign,behindcooki,hahaa,funni,joke"
StogeyGunnz,https://twitter.com/StogeyGunnz/status/1535094410458714112,2022-06-10,0,1,0,1,0.0,0.0,0.0,0.0,0.0,"netflix,rockstargam,make,stranger,thing,video,game"
AdamTM24,https://twitter.com/AdamTM24/status/1535085590651314189,2022-06-10,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"yowza,quantum,leap,polish,thank,gpu,memori"
Lucky13X,https://twitter.com/Lucky13X/status/1535080789851131904,2022-06-10,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"dealergam,video,show,slide,xbox,show,focu,continu,content,wherea,xbox,focus,grow,game,ip,platform,attach,think,nixxessoftwar,tri,thing,pc"
GameTyrant,https://twitter.com/GameTyrant/status/1535073081496059915,2022-06-10,0,1,1,0,0.0,0.0,0.0,0.0,0.0,"launch,trailer,quarri,get,player,readi,releas,tomorrow,gamingnew,thequarri,launchtrail,supermgam,pcgame,xbox,horror,slasher,narr"
Mike_BisonTX,https://twitter.com/Mike_BisonTX/status/1535071299495526401,2022-06-10,2,38,4,1,0.0,0.0,0.0,0.0,0.0,"psa,game,go,two,year,chang,wait,sale,fake,mad,act,play"
Pepex_x,https://twitter.com/Pepex_x/status/1535066770393903105,2022-06-10,0,0,0,0,0.7050000000000001,0.0,0.0,0.0,0.0,
DayalldayETH,https://twitter.com/DayalldayETH/status/1535059157786632192,2022-06-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"virtual,evolv,say,almost,guarante,next,gen,consol,small,form,factor,compon,need,stream,game,think,go,app,roku,tv"
Jedi_Marcos,https://twitter.com/Jedi_Marcos/status/1535049296487251991,2022-06-10,1,0,0,0,0.503,0.0,0.0,0.0,0.0,"whoa,look,awesom"
PrairieDeer,https://twitter.com/PrairieDeer/status/1535771272323313665,2022-06-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"soni,keep,ban,account,reason,game,use,play,none,onlin,run,email,address,man"
iScorpioGaming,https://twitter.com/iScorpioGaming/status/1535732343746568193,2022-06-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"guess,imma,hous,shxt,togeth,first,make,home,boot,sinc,weather,clear,definit,get,power,surg,outlet,instal,soon"
DrLegendU,https://twitter.com/DrLegendU/status/1535690883080892420,2022-06-11,0,1,0,0,0.063,0.0,0.0,0.0,0.0,pg
DrLegendU,https://twitter.com/DrLegendU/status/1535690548035653632,2022-06-11,0,1,0,1,0.268,0.0,0.0,0.0,0.0,"secur,boot,camp,xbox,securin,server"
Acey_233,https://twitter.com/Acey_233/status/1535678483602481153,2022-06-11,0,0,0,0,0.063,0.0,0.0,0.0,0.0,"discord,discord,app"
kderm808,https://twitter.com/kderm808/status/1535676572270723073,2022-06-11,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"love,wall,art,cover,man"
MJameson01,https://twitter.com/MJameson01/status/1535672808063180800,2022-06-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"think,brad,smith,said,like,continu,bring,popular,activis,game,call,duti,want,bring,nintendo,platform,well,bethesda,acquisit,ever,compar,acquisit,minecraft"
MJameson01,https://twitter.com/MJameson01/status/1535668249635041280,2022-06-11,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"think,scale,acquisit,much,larger,bethesda,never,huge,nintendo,xbox,pc,blizzard,yeah,see,activis,ton,game,see,franchis,go,exclus"
MattyDorf,https://twitter.com/MattyDorf/status/1535646167945695232,2022-06-11,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"askplayst,yesterday,went,turn,noth,beep,light,turn,respond,beyond,beep,unplug,tri,differ,outlet,redid,hdmi,cabl,tri,insert,disc,noth,work"
DrLegendU,https://twitter.com/DrLegendU/status/1535634288191979520,2022-06-11,0,2,1,0,0.063,0.0,0.0,0.0,0.0,"secur,boot,camp,consol,today,justhxrv,pg,later"
GameTyrant,https://twitter.com/GameTyrant/status/1535622925939884034,2022-06-11,0,1,1,0,0.0,0.0,0.0,0.0,0.0,"tri,start,gather,cult,lamb,new,free,demo,gamingnew,cultofthelamb,released,freedemo,devolverdigit,massivemonst,cultofthelamb,pcgame,xbox,switch"
Jedi_Marcos,https://twitter.com/Jedi_Marcos/status/1535591672981110785,2022-06-11,0,0,0,0,0.503,0.0,0.0,0.0,0.0,"heyelvisg,shade,echochrom,back,psp,day,hype"
Acey_233,https://twitter.com/Acey_233/status/1535588525202104327,2022-06-11,0,0,0,0,0.464,0.0,0.0,0.0,0.0,"discord,app"
Sumtynnaztee1,https://twitter.com/Sumtynnaztee1/status/1535488637592162304,2022-06-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"khibass,bklynbreedgc,least,give,viabl,reason,respond,feel,like,wast,time,opinion,similar,flat,earther"
Ceravic,https://twitter.com/Ceravic/status/1535450389016977408,2022-06-11,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"bizarrexxkil,hey,problem,know,alway,look,grandma,ragerino"
D00MK1LL4,https://twitter.com/D00MK1LL4/status/1535449448012201984,2022-06-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"smoothhoosi,dawg,titti,made,regist,tat"
SarahGlaus,https://twitter.com/SarahGlaus/status/1535445603689414662,2022-06-11,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"everyon,like,game,quarri,far,heard,good,thequarri,horror,videogam"
Sumtynnaztee1,https://twitter.com/Sumtynnaztee1/status/1535441697370349568,2022-06-11,1,4,0,0,0.0,0.0,0.0,0.0,0.0,"ever,heard,tv,start,game,recent,apolog,mistak,much,averag,gamer"
Ceravic,https://twitter.com/Ceravic/status/1535435594884579328,2022-06-11,2,1,0,0,0.0,0.0,0.0,0.0,0.0,"bizarrexxkil,absolut,would,listen"
MJameson01,https://twitter.com/MJameson01/status/1535419582881509376,2022-06-11,2,7,1,0,0.0,0.0,0.0,0.0,0.0,"tlou,come,pc,studio,recogn,fact,huge,market,game,pc,bring,ton,revenu,know,launch,pc,devast,hardwar,sale,damag,heart,plastic,box,warrior"
Sumtynnaztee1,https://twitter.com/Sumtynnaztee1/status/1535417226206949376,2022-06-11,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"bklynbreedgc,wtf,even,say,need,wast,time,make,list,game,shown,month,soni,tri,find,ignor,reason,negat,afterward,block,block"
DaryoSharlah,https://twitter.com/DaryoSharlah/status/1536133718053597184,2022-06-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"remedygam,standard,edit,ultim,edit,controlremedi,dont,seem,abl,special,item,exampl,astral,dive,suit,suggest,tri,delet,instal,standard,dice"
RageRomano,https://twitter.com/RageRomano/status/1536128216850501632,2022-06-12,0,4,0,0,0.0,0.0,0.0,0.0,0.0,"fan,petit,make,hideo,kojima,cancel,xbox,game,project,someon,know,sign,petit,unfollow,enjoy,video,game,dolt"
GameTyrant,https://twitter.com/GameTyrant/status/1536106254535360515,2022-06-12,0,2,2,0,0.0,0.0,0.0,0.0,0.0,"overwatch,get,earli,access,date,new,hero,reveal,xboxbethesda,activisionblizzard,xbox,nintendoswitch,pc"
Exclusive23007,https://twitter.com/Exclusive23007/status/1536099859811516420,2022-06-12,1,3,2,0,0.0,0.0,0.0,0.0,0.0,"hmu,buy,coin,look,player"
ArikadoLopez,https://twitter.com/ArikadoLopez/status/1536078511013625856,2022-06-12,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"deja,el,de,lado,lo,fanatismo,creo,que,e,momento,de,analizar,fondo,qué,está,pasando,con,se,le,están,yendo,juego,aaa,que,eran,exclusivo,de,su,ecosistema,mucho,pc,ahora,xbox,dinero,de,por,medio,desencanto,de,lo,estudio,con,soni"
lembone_,https://twitter.com/lembone_/status/1536077494536720384,2022-06-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"damn,man,im,guy,want,xbox,solid,show,someth,spark,competit,bring,best,side"
swan931,https://twitter.com/swan931/status/1536071847162388486,2022-06-12,0,4,0,0,0.0,0.0,0.0,0.0,0.0,"nintendo,xbox,given,reason,excit"
GillinOakhill,https://twitter.com/GillinOakhill/status/1536056784078655488,2022-06-12,1,1,0,0,0.221,0.0,0.0,0.0,0.0,"xbox,want,xbox,money,lol,look,like"
H2OxFreeWillyx,https://twitter.com/H2OxFreeWillyx/status/1536051233869467648,2022-06-12,0,0,0,0,0.221,0.0,0.0,0.0,0.0,"xboxgamepass,unbeat,shake,right"
ProfCedar,https://twitter.com/ProfCedar/status/1536046066050732032,2022-06-12,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"hey,help,brother"
Blew_the_Kake,https://twitter.com/Blew_the_Kake/status/1536044719787999233,2022-06-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"hey,big,head"
noel_torres93,https://twitter.com/noel_torres93/status/1536041887550689281,2022-06-12,0,3,0,0,0.0,0.0,0.0,0.0,0.0,"serious,need,memori,put,damn,closet,go,crazi,finger,crazi,workout,plea,tell,podcast,come,show,xcloudtimdog,kingdavidotw,colteastwood"
Sonikku_a2,https://twitter.com/Sonikku_a2/status/1536029157657743367,2022-06-12,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"ashdud,bimbofortuna,yeah,lucki,sure,hype,one,christma,year,later,first,job,felt,like,super,rich,first,pay,check,bought,castlevania,good,time"
GameTyrant,https://twitter.com/GameTyrant/status/1535977760413433856,2022-06-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"journey,land,mysteri,one,piec,odyssey,onepieceodyssey,bandainamco,xbox,steam"
TheMontyShow,https://twitter.com/TheMontyShow/status/1535972403070705664,2022-06-12,0,4,1,0,0.0,0.0,0.0,0.0,0.0,"subscrib,go,give,away,monti,show,giveaway"
GreggEide3,https://twitter.com/GreggEide3/status/1535952132066656256,2022-06-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"warrior,golden,state,warrior"
corviasayitall,https://twitter.com/corviasayitall/status/1535836659337535489,2022-06-12,1,5,0,0,0.609,0.0,0.0,0.0,0.0,"play,station,push,present,like,want"
noel_torres93,https://twitter.com/noel_torres93/status/1535803333335605248,2022-06-12,1,11,0,0,0.0,0.0,0.0,0.0,0.0,"guy,know,el"
Arthur_John817,https://twitter.com/Arthur_John817/status/1535798322761728001,2022-06-12,2,2,1,0,-0.134,0.0,0.0,0.0,0.0,"askplayst,hell,go,work,psn,server,ca,play,game,paid"
babyshoe85,https://twitter.com/babyshoe85/status/1535798263416487936,2022-06-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"soni,back,work"
babyshoe85,https://twitter.com/babyshoe85/status/1535797783130562561,2022-06-12,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"whole,soni,network,went,across,globe"
Exclusive23007,https://twitter.com/Exclusive23007/status/1535796732180647936,2022-06-12,1,3,1,0,0.0,0.0,0.0,0.0,0.0,"want,work,free,coin"
EpikYukiBuny,https://twitter.com/EpikYukiBuny/status/1535794994690154496,2022-06-12,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"askplayst,error,code,ask,restor,licens,error,play,medium,game"
EpikYukiBuny,https://twitter.com/EpikYukiBuny/status/1535793456399802368,2022-06-12,0,5,1,0,0.0,0.0,0.0,0.0,0.0,"say,restor,licens,error,watch,medium,ca,play,game"
Leon_of_LXIII,https://twitter.com/Leon_of_LXIII/status/1536493463952314369,2022-06-13,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"right,illeg,best,version,strike,ever,releas,stream,new,servic,hd,darkstalk,re,well,condit,realli,hope,someth,work,download,later"
PRIMALDATA,https://twitter.com/PRIMALDATA/status/1536480636571090947,2022-06-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"play,game,day,amazon,would,still,cheaper"
StudentCloudPro,https://twitter.com/StudentCloudPro/status/1536466950255255553,2022-06-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"soni,launch,new,game,subscript,servic,plu,north,south,america,via,techcrunch"
AdamTM24,https://twitter.com/AdamTM24/status/1536461342084849668,2022-06-13,0,1,0,0,0.522,0.0,0.0,0.0,0.0,"premium,tier,plu"
KobeTutt,https://twitter.com/KobeTutt/status/1536451805068111873,2022-06-13,0,0,0,0,-0.093,0.0,0.0,0.0,0.0,"gave,u,game,live"
EmceeIV,https://twitter.com/EmceeIV/status/1536440133536215042,2022-06-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"check,soni,slim,call,duti,wwii,limit,edit,green,camouflag,ebay,via,ebay"
GhaleonU,https://twitter.com/GhaleonU/status/1536436554607996928,2022-06-13,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"jellyscar,ca,hear,mine"
alessCapriti,https://twitter.com/alessCapriti/status/1536410738062917632,2022-06-13,0,2,0,0,0.0,0.0,0.0,0.0,0.0,"hoy,lanza,la,nueva,version,de,playstationplu,con,un,enorm,catálogo,de,juego,grati,por,lo,meno,en,la,versión,premium,esto,va,agarrando,color"
BernieRang,https://twitter.com/BernieRang/status/1536399555570409473,2022-06-13,1,2,0,0,0.0,0.0,0.0,0.0,0.0,"care,releas,new,premium,servic,overnight,play,throwback,game,part,subscript,resid,evil,origin,game,director,cut,avail,mani,other"
PRIMALDATA,https://twitter.com/PRIMALDATA/status/1536391424417071106,2022-06-13,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"friend,may,salti,usual,plenti,salti,fan,tweet,alreadi,post,well,ban,kojima,game,go,xbox,petit,understand,need,let,folk,know,p,fan,salti"
nerdinformants,https://twitter.com/nerdinformants/status/1536373006032723975,2022-06-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"soni,new,plu,live,north,america,branson,missouri"
Blew_the_Kake,https://twitter.com/Blew_the_Kake/status/1536351198969745408,2022-06-13,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"gow,confirm,tlou,time,new,lmao,forspoken,exclus,stray,damn,cat,game,exclus"
DrLegendU,https://twitter.com/DrLegendU/status/1536342854427189248,2022-06-13,0,4,1,0,0.4443333333333333,0.0,0.0,0.0,0.0,"hit,dm,set,somethin,patient,wit,caus,lot,ppl,reach,agre,dont,hit,simpl,watchin,certain,shit,play,stage,wager,druboyz,walkdwndew,drlegendu,justhxrv"
crabtree_cody,https://twitter.com/crabtree_cody/status/1536334803145990145,2022-06-13,1,3,0,0,0.0,0.0,0.0,0.0,0.0,"zachlavoy,see,ya"
Blew_the_Kake,https://twitter.com/Blew_the_Kake/status/1536328348682813440,2022-06-13,0,2,0,0,0.0,0.0,0.0,0.0,0.0,"still,ask,confirm,list,new,first,parti,aaa,game,ladi,gentleman,poni,dog,cat,chicken,one"
BGSmoove,https://twitter.com/BGSmoove/status/1536322543786901505,2022-06-13,0,0,0,0,-0.208,0.0,0.0,0.0,0.0,"dup,tf,outta,ta,upgrad,anyth,besid,schitti,game,year,goin,xbox,xbox"
DrLegendU,https://twitter.com/DrLegendU/status/1536309353455796226,2022-06-13,0,8,0,0,0.1305,0.0,0.0,0.0,0.0,"wager,rule,later,caus,shit,lookin,one,accept,one,good,wit,let,give,ppl,show"
noel_torres93,https://twitter.com/noel_torres93/status/1536260326861045760,2022-06-13,0,6,0,0,0.0,0.0,0.0,0.0,0.0,"gazondaili,guy,need,goggl,forza,motorsport,look,way,better,compar,gran,turismo,done,poni,ca,admit"
Exclusive23007,https://twitter.com/Exclusive23007/status/1536226233586962432,2022-06-13,3,8,4,0,0.0,0.0,0.0,0.0,0.0,"thank,raid,homi,reallukegold,anyon,want,gt,aj,dillon,shoot,offer,free,agent,want,accept,minut"
yrgrainpapi,https://twitter.com/yrgrainpapi/status/1536185723069640707,2022-06-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"still,midnight,babi"
faporizer,https://twitter.com/faporizer/status/1536169706029195264,2022-06-13,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"iumenflow,especi,sinc,persona,persona,royal,titl,sinc,day"
Exclusive23007,https://twitter.com/Exclusive23007/status/1536168177276796930,2022-06-13,3,5,0,0,0.0,0.0,0.0,0.0,0.0,"austin,corbett,pu"
IowaBirdman,https://twitter.com/IowaBirdman/status/1536157793052409858,2022-06-13,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"love,xbox,root,xbox,total,disagre,redfal,starfield,look,good,year,next,year,game,mean,noth,next,year,kojima,far,detail,persona,year,ugh,lacklust,show"
ShinobiPhoenix,https://twitter.com/ShinobiPhoenix/status/1536140653775798273,2022-06-13,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"surpris,featur,turn,xbox,instead,spoil,ask,want,watch,showcas,took,directli,spoil,even,see,home,page,wish,soni,would"
noel_torres93,https://twitter.com/noel_torres93/status/1536137963179896833,2022-06-13,0,5,0,0,0.0,0.0,0.0,0.0,0.0,"xcloudtimdog,guy,alway,hate,state,play,exclus,besid,vr,xbox,came,around,show,right,away,bad,show,come,dude,go,cri,somewher,el,take,napkin,wipe,damn,tear"
OchoBuckets,https://twitter.com/OchoBuckets/status/1536819473398878210,2022-06-14,0,0,0,1,0.0,0.0,0.0,0.0,0.0,"lmaoo,nah,game,store,play,em"
OchoBuckets,https://twitter.com/OchoBuckets/status/1536818354132066309,2022-06-14,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"kanelxrdd,warrior,play,mission,cuz,prefer,older,shit,wish,store,bigger,select"
SAMMYVICIOUS669,https://twitter.com/SAMMYVICIOUS669/status/1536797357139972096,2022-06-14,4,2,0,0,0.0,0.0,0.0,0.0,0.0,xbox
SteadyVette,https://twitter.com/SteadyVette/status/1536771220728909824,2022-06-14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,awesom
themillerchild,https://twitter.com/themillerchild/status/1536756422201036800,2022-06-14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"damn,ad,tekken,ape,escap,hella,classic,premium,ftw"
OchoBuckets,https://twitter.com/OchoBuckets/status/1536756194781560833,2022-06-14,0,4,2,0,0.0,0.0,0.0,0.0,0.0,"soni,go,hell,merg,p,catalog,wit,new,plu,tier,subscript"
DMacski17,https://twitter.com/DMacski17/status/1536737120894722048,2022-06-14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"plu,premium,worth,p,playstationpluspremium"
EleshaEvans1,https://twitter.com/EleshaEvans1/status/1536708350041378817,2022-06-14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"astrogam,sonic,know,dvd,want"
GameTyrant,https://twitter.com/GameTyrant/status/1536702572832116736,2022-06-14,0,1,1,0,0.0,0.0,0.0,0.0,0.0,"icymi,cyberpunk,cat,game,stray,offici,releas,date,gamingnew,stray,catgam,stateofplay,released,bluetwelvestudio,hkdevblog,pcgame"
DrLegendU,https://twitter.com/DrLegendU/status/1536642401028165635,2022-06-14,4,7,0,0,0.0,0.0,0.0,0.0,0.0,"yeeeeea,way,bein,troll,chat,yosizzle,feezxi,amp,noteliteshoot"
markpierc,https://twitter.com/markpierc/status/1536629486640418816,2022-06-14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"say,like,new,plu"
BassGeist,https://twitter.com/BassGeist/status/1536570147602944001,2022-06-14,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"dare,put,simpson,hit,amp,run,psplu"
DavidArizpe8,https://twitter.com/DavidArizpe8/status/1536521212863520768,2022-06-14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"assum,remov,sli,cooper,seri,plan,remast,kinda,weird,remov,exclus,classic"
strages,https://twitter.com/strages/status/1536507147890184192,2022-06-14,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"retrogam,dream,close,come,hangout,retrogam,ne,sne,sega,huntsvil"
electronikah91,https://twitter.com/electronikah91/status/1536503563395932160,2022-06-14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"jezcorden,aw,ye,cope,seeth,mald,teeth,fanboy"
AdamZivojnovich,https://twitter.com/AdamZivojnovich/status/1537217194815152129,2022-06-15,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"rememb,back,lizard,squad,hack,xbox,christma,year,back,well,record,nerdcor,rap,back,day,check,lizard,squad,adam,sapphir,lizardsquad,adamsapphir,nerdcor,rap,hiphop"
HeynoSpying,https://twitter.com/HeynoSpying/status/1537212625062244352,2022-06-15,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"valu,villag,head,as,think,go,spend,market,valu,price,suppos,thrift,store,anoth,think,come,yellow,even,fancier,rca,model,want,go"
Paco036722161,https://twitter.com/Paco036722161/status/1537208385120002048,2022-06-15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"os,bola,de,puto"
aydenvr,https://twitter.com/aydenvr/status/1537208031888347136,2022-06-15,0,0,0,0,0.221,0.0,0.0,0.0,0.0,"brand,new,switch,consol,switch,pro,rumor,coupl,month,ago,turn,switch,ole"
angiedreamland,https://twitter.com/angiedreamland/status/1537194764839403526,2022-06-15,0,3,1,0,0.31214285714285717,0.0,0.0,0.0,0.0,"que,hay,peopl,come,hang,chill,first,playthrough,follow,subscrib,twitch,soni,twitch,angiedreamland,lunadreamland"
Storm_Dancer,https://twitter.com/Storm_Dancer/status/1537159690068668416,2022-06-15,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"hey,paramountplu,plea,fix,bug,forc,user,password,everi,singl,time,log,watch"
Grail_Storm,https://twitter.com/Grail_Storm/status/1537159245585604613,2022-06-15,0,0,0,0,0.3353333333333333,0.0,0.0,0.0,0.0,"soni,disc,new,store,onlin,la,vega,nevada"
Gigolocalypse,https://twitter.com/Gigolocalypse/status/1537134409568071680,2022-06-15,1,0,0,0,0.0,0.0,0.0,0.0,0.0,"fuck,final"
LuchiTheDesignr,https://twitter.com/LuchiTheDesignr/status/1537119357406429184,2022-06-15,1,1,0,0,0.0,0.0,0.0,0.0,0.0,"darealbigbootyp,play"
LuchiTheDesignr,https://twitter.com/LuchiTheDesignr/status/1537118780488392704,2022-06-15,10,19,4,1,0.0,0.0,0.0,0.0,0.0,"sit,box,need,giveaway,someon,shit,sit,box,alreadi,hook,live,room,guest,room,need,one"
PlayAndSkillz,https://twitter.com/PlayAndSkillz/status/1537114857073434625,2022-06-15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"say,new,par,game,pas,better,take,account,lack,day,one,releas,ad,game,servic,old,new,believ,better,figur,kink"
OumarNiane,https://twitter.com/OumarNiane/status/1537093244978229249,2022-06-15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"actual,understand,american,gamer,left,xbox,folk,horribl,provid,servic,custom,servic"
Purplepass61,https://twitter.com/Purplepass61/status/1537075340421615617,2022-06-15,0,1,0,0,0.0,0.0,0.0,0.0,0.0,"alexandernev,game,system,like,nintendo,child,time,creat,world,make,believ"
GameTyrant,https://twitter.com/GameTyrant/status/1537064918226182145,2022-06-15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"sign,first,play,endless,dungeon,sega,amplitud,endlessunivers,endlessdungeon,pc,steam,xbox,nintendoswitch,gamingnew,betasignup"
InglouriousFrog,https://twitter.com/InglouriousFrog/status/1537061888961531906,2022-06-15,2,0,0,0,0.0,0.0,0.0,0.0,0.0,"inkandoxid,yeah,woke,feel,like,shit,alreadi,find"
